0,1,2
0.9011367559432983,0.9501785635948181,0.9573081135749817
0.9446335434913635,0.9503063559532166,0.9530292749404907
0.24572309851646423,0.15096691250801086,0.12513414025306702
0.15644361078739166,0.1382451057434082,0.13316276669502258
