0,1,2,3,4,5,6,7,8,9
0.8442992568016052,0.9469327330589294,0.9517377018928528,0.9529566764831543,0.9548985362052917,0.9557064175605774,0.956854522228241,0.9570671319961548,0.9577191472053528,0.9580167531967163
0.9507601261138916,0.9516677856445312,0.9534831047058105,0.9550714492797852,0.9514408707618713,0.9516677856445312,0.9446335434913635,0.9428182244300842,0.9360108971595764,0.9410029649734497
0.3235110342502594,0.16977320611476898,0.155799001455307,0.14671267569065094,0.14021466672420502,0.13456590473651886,0.1309918910264969,0.12769535183906555,0.12525349855422974,0.12178803980350494
0.16379022598266602,0.15211381018161774,0.14844544231891632,0.14287270605564117,0.15279974043369293,0.15877744555473328,0.17285531759262085,0.1725226640701294,0.1910836100578308,0.18488352000713348
